"","X","grad","ex.tuition","ex.other","ex.rent","in.scholarship","in.tuition","in.home","debt","work","work.school","worknum","region","school","rev1","workhour1","rev2","workhour2","rev3","workhour3","rev4","workhour4","ofcrev","ofcwhr","ofcrev2","ofcwhr2","ofcrev3","ofcwhr3","ofcrev4","ofcwhr4","totalrev","totalexp","totalwhr"
"445",445,FALSE,21000,5500,9000,0,TRUE,5500,TRUE,TRUE,"FALSE",0,"central","public",0,0,0,0,0,0,0,0,3000,10,5600,16,0,0,0,0,8600,18700,26
"446",446,FALSE,50000,5000,8000,2500,TRUE,8000,FALSE,TRUE,"TRUE",1,"0","private",5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,23000,5
"447",447,FALSE,22000,6000,10000,600,TRUE,15000,FALSE,TRUE,"TRUE",1,"north","public",5000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,20400,45
"448",448,FALSE,44000,1800,5000,0,TRUE,1000,TRUE,TRUE,"FALSE",0,"central","private",0,0,0,0,0,0,0,0,2800,16,5040,36,0,0,0,0,7840,15600,52
"449",449,FALSE,24000,4000,8500,0,TRUE,7500,TRUE,TRUE,"TRUE",1,"central","public",5000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,17300,55
"450",450,TRUE,18099,0,13000,0,TRUE,10000,FALSE,TRUE,"TRUE",2,"south","public",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,16619.8,25
"451",451,FALSE,50000,8000,13000,0,TRUE,10000,FALSE,TRUE,"FALSE",0,"north","private",0,0,0,0,0,0,0,0,20000,120,0,0,0,0,0,0,20000,31000,120
"452",452,FALSE,32150,22150,6000,2500,TRUE,7000,FALSE,TRUE,"TRUE",1,"north","public",5000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,34580,45
"453",453,FALSE,32000,5600,8000,1200,TRUE,6000,FALSE,TRUE,"TRUE",1,"north","public",5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,20000,35
"454",454,FALSE,27000,2700,4000,0,TRUE,7000,FALSE,TRUE,"TRUE",1,"central","public",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,12100,25
"455",455,FALSE,4300,3000,10000,0,FALSE,10000,FALSE,TRUE,"TRUE",1,"south","public",1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,13860,5
"456",456,FALSE,46000,2800,6000,0,TRUE,8000,FALSE,TRUE,"TRUE",1,"north","private",1000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,18000,15
"457",457,TRUE,34000,0,5000,0,FALSE,0,TRUE,TRUE,"FALSE",0,"south","private",0,0,0,0,0,0,0,0,7000,140,0,0,0,0,0,0,7000,11800,140
"458",458,TRUE,26585,3500,8000,0,FALSE,0,TRUE,TRUE,"TRUE",2,"north","public",7000,5,5000,5,0,0,0,0,9600,16,0,0,0,0,0,0,21600,16817,26
"459",459,FALSE,43000,7000,6000,0,TRUE,8000,FALSE,TRUE,"TRUE",1,"other","private",5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,21600,25
"460",460,FALSE,46000,2200,6000,0,TRUE,10000,TRUE,TRUE,"TRUE",1,"north","private",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,17400,25
"461",461,FALSE,3000,14800,5000,0,TRUE,7000,FALSE,FALSE,"0",0,"south","private",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,0
"462",462,TRUE,12910,6000,18000,0,FALSE,0,FALSE,TRUE,"TRUE",3,"north","public",7000,45,7000,35,0,0,0,0,10000,80,0,0,0,0,0,0,24000,26582,160
"463",463,TRUE,0,0,10000,8860,TRUE,3000,FALSE,TRUE,"TRUE",1,"0","public",9000,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,10000,140
"464",464,FALSE,50000,0,10000,0,TRUE,0,FALSE,TRUE,"FALSE",0,"north","private",0,0,0,0,0,0,0,0,18000,100,0,0,0,0,0,0,18000,20000,100
"465",465,FALSE,39000,2375,3500,0,TRUE,8000,TRUE,TRUE,"TRUE",1,"east","private",7000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,13675,25
"466",466,TRUE,25000,3500,10000,0,FALSE,0,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,4000,8,4000,8,0,0,0,0,8000,18500,16
"467",467,TRUE,20000,3500,8000,4000,TRUE,10000,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15500,0
"468",468,FALSE,23000,8650,8000,0,FALSE,8000,TRUE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,13000,76,0,0,0,0,0,0,13000,21250,76
"469",469,TRUE,0,0,10000,0,FALSE,0,FALSE,TRUE,"TRUE",1,"north","private",9000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,10000,15
"470",470,TRUE,13864,8000,6000,0,FALSE,0,TRUE,TRUE,"TRUE",1,"south","public",1000,5,7000,15,0,0,0,0,0,0,0,0,0,0,0,0,8000,16772.8,20
"471",471,FALSE,29964,1367,6178,0,TRUE,9000,FALSE,TRUE,"TRUE",1,"north","public",5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,13537.8,25
"472",472,FALSE,50000,7000,15000,0,TRUE,12000,FALSE,TRUE,"TRUE",2,"north","private",9000,5,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,14000,32000,10
"473",473,TRUE,50000,5000,5000,4000,FALSE,0,FALSE,TRUE,"TRUE",4,"central","public",5000,35,7000,25,5000,35,0,0,0,0,0,0,0,0,0,0,17000,20000,95
"474",474,FALSE,6028,3500,8000,0,FALSE,3500,TRUE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,1200,36,10080,72,0,0,0,0,11280,12705.6,108
"475",475,FALSE,25000,3000,6000,0,TRUE,0,FALSE,TRUE,"TRUE",1,"north","public",5000,15,0,0,0,0,0,0,10000,70,0,0,0,0,0,0,15000,14000,85
"476",476,FALSE,1000,2625,4500,0,TRUE,4500,FALSE,TRUE,"TRUE",1,"north","private",3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,7325,15
"477",477,TRUE,24000,0,10000,2000,TRUE,0,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,8800,550,8000,16,6300,20,5000,16,28100,14800,602
"478",478,FALSE,24000,0,7000,0,TRUE,0,FALSE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,10000,10,1300,8,0,0,0,0,11300,11800,18
"479",479,FALSE,25333,2254,9000,7000,TRUE,9000,FALSE,TRUE,"TRUE",2,"north","public",3000,25,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,6000,16320.6,40
"480",480,FALSE,50000,0,20000,0,TRUE,0,TRUE,TRUE,"FALSE",0,"north","private",0,0,0,0,0,0,0,0,40008,48,2000,8,0,0,0,0,42008,30000,56
"481",481,FALSE,27588,2233.3,6000,0,FALSE,6000,FALSE,TRUE,"TRUE",1,"central","public",1000,15,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,2000,13750.9,20
"482",482,FALSE,40000,2400,6000,0,TRUE,6000,FALSE,TRUE,NA,2,"north","public",5000,25,5000,15,0,0,0,0,0,0,0,0,0,0,0,0,10000,16400,40
"483",483,FALSE,52000,0,3000,0,TRUE,5000,FALSE,TRUE,"TRUE",1,"south","private",1000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,13400,15
"484",484,FALSE,45784,3200,6000,16350,FALSE,1000,FALSE,TRUE,"TRUE",1,"south","private",5000,35,0,0,0,0,0,0,5400,9,0,0,0,0,0,0,10400,18356.8,44
"485",485,FALSE,25000,3000,7000,0,TRUE,12000,FALSE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,8000,56,0,0,0,0,0,0,8000,15000,56
"486",486,FALSE,22000,6000,7000,250,FALSE,4000,TRUE,TRUE,"TRUE",1,"south","public",3000,15,0,0,0,0,0,0,6000,48,0,0,0,0,0,0,9000,17400,63
"487",487,FALSE,40000,4000,8000,10000,TRUE,10000,FALSE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,4800,8,0,0,0,0,0,0,4800,20000,8
"488",488,FALSE,56138,3300,6000,3000,FALSE,0,FALSE,TRUE,"TRUE",1,"south","private",5000,0,0,0,0,0,0,0,6000,140,0,0,0,0,0,0,11000,20527.6,140
"489",489,FALSE,80000,4000,8000,0,FALSE,12000,TRUE,TRUE,"TRUE",1,"central","private",5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,28000,5
"490",490,FALSE,45000,4300,8000,0,TRUE,10000,FALSE,TRUE,"TRUE",2,"south","private",3000,45,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,6000,21300,60
"506",506,TRUE,24000,2500,9000,0,FALSE,0,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,6200,40,5000,36,0,0,0,0,11200,16300,76
"507",507,FALSE,1,1,1,1,TRUE,1,TRUE,TRUE,"TRUE",1,"north","public",1000,5,3000,35,13000,35,0,0,1,1,1,1,1,1,0,0,17003,2.2,78
"508",508,TRUE,15000,7500,12000,0,TRUE,0,FALSE,TRUE,NA,3,"north","public",7000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,22500,15
"509",509,FALSE,29593,4000,7000,0,TRUE,7500,FALSE,TRUE,"TRUE",1,"north","public",7000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,16918.6,45
"510",510,FALSE,72900,0,15000,0,TRUE,8000,FALSE,TRUE,"FALSE",0,"north","private",0,0,0,0,0,0,0,0,8400,12,13200,22,0,0,0,0,21600,29580,34
"511",511,TRUE,21425,3250,8000,0,TRUE,8000,FALSE,TRUE,"TRUE",2,"north","public",3000,15,5000,81,0,0,0,0,0,0,0,0,0,0,0,0,8000,15535,96
"512",512,TRUE,16965,3350,9000,5000,FALSE,9000,TRUE,TRUE,NA,2,"north","public",5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,15743,35
"513",513,FALSE,20000,2000,8000,0,TRUE,8000,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0
"514",514,FALSE,25255,0,10000,0,TRUE,12000,FALSE,TRUE,"TRUE",1,"north","public",9000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,15051,15
"515",515,TRUE,13655,0,6000,0,FALSE,6000,FALSE,TRUE,"TRUE",2,"north","public",5000,5,7000,25,0,0,0,0,0,0,0,0,0,0,0,0,12000,8731,30
"516",516,FALSE,32000,0,1000,0,TRUE,1000,FALSE,FALSE,"0",0,"north","private",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400,0
"517",517,TRUE,18952,1800,8000,7650,TRUE,5000,FALSE,TRUE,"TRUE",1,"north","public",7000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,13590.4,45
"518",518,TRUE,66000,11000,15000,6500,TRUE,15000,FALSE,TRUE,"TRUE",1,"north","public",9000,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,39200,75
"519",519,TRUE,22450,2470,10000,13000,FALSE,0,TRUE,TRUE,"TRUE",2,"north","public",7000,25,0,0,0,0,0,0,10000,52,0,0,0,0,0,0,17000,16960,77
"520",520,FALSE,29593,2234,8000,400,FALSE,10000,TRUE,TRUE,"TRUE",1,"north","public",3000,15,1000,15,0,0,0,0,0,0,0,0,0,0,0,0,4000,16152.6,30
"521",521,TRUE,13000,5500,12000,20000,TRUE,4500,FALSE,TRUE,"TRUE",2,"north","public",5000,15,7000,15,7000,5,0,0,0,0,0,0,0,0,0,0,19000,20100,35
"522",522,TRUE,700,3750,15000,4000,FALSE,0,FALSE,TRUE,"TRUE",2,"north","public",7000,25,5000,35,7000,25,0,0,0,0,0,0,0,0,0,0,19000,18890,85
"523",523,TRUE,11843,3750,15000,0,FALSE,12000,FALSE,TRUE,"TRUE",2,"north","public",9000,15,9000,35,0,0,0,0,0,0,0,0,0,0,0,0,18000,21118.6,50
"524",524,FALSE,28630,9600,6000,0,TRUE,6000,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,5000,35,0,0,0,0,0,0,5000,21326,35
"525",525,FALSE,26000,2000,10000,0,TRUE,10000,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17200,0
"526",526,TRUE,31000,3500,11000,5400,FALSE,3000,FALSE,TRUE,"TRUE",4,"north","public",5000,25,5000,15,3000,15,3000,5,5000,35,23500,60,0,0,0,0,44500,20700,155
"527",527,FALSE,28000,2500,6000,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"north","public",3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14100,15
"528",528,TRUE,35000,12000,10000,0,TRUE,0,FALSE,TRUE,"TRUE",1,"north","public",9000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,29000,35
"529",529,FALSE,45000,6500,9000,0,FALSE,7000,TRUE,TRUE,"TRUE",1,"north","private",3000,25,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,8000,24500,60
"530",530,TRUE,13000,0,2500,0,TRUE,1500,FALSE,TRUE,NA,2,"north","public",7000,5,0,0,0,0,0,0,17500,60,0,0,0,0,0,0,24500,5100,65
"531",531,FALSE,25000,3150,6000,0,TRUE,6000,FALSE,FALSE,"0",0,"south","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14150,0
"532",532,FALSE,26403,4600,5400,0,TRUE,5400,FALSE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,100,74,140,112,0,0,0,0,240,15280.6,186
"533",533,FALSE,22000,2000,7500,0,TRUE,8000,FALSE,FALSE,"0",0,"south","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0
"534",534,FALSE,26403,2300,5000,0,TRUE,5000,FALSE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,20000,216,0,0,0,0,0,0,20000,12580.6,216
"535",535,TRUE,40000,5000,6000,6000,TRUE,0,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0
"536",536,TRUE,31000,6500,8000,6000,FALSE,0,TRUE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20700,0
"537",537,TRUE,11000,0,15000,0,TRUE,0,FALSE,TRUE,"TRUE",4,"central","public",5000,25,5000,15,3000,15,5000,25,0,0,0,0,0,0,0,0,18000,17200,80
"538",538,TRUE,30000,3500,8000,30000,FALSE,0,FALSE,TRUE,"TRUE",2,"south","public",30000,0,3000,0,0,0,0,0,9000,36,0,0,0,0,0,0,42000,17500,36
"539",539,FALSE,30000,3000,6000,1000,TRUE,0,FALSE,TRUE,"TRUE",1,"central","public",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,15000,25
"540",540,TRUE,50000,4000,8000,9000,TRUE,8000,FALSE,TRUE,"TRUE",2,"north","public",3000,5,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,6000,22000,30
"541",541,FALSE,25000,1800,8000,0,TRUE,8000,FALSE,FALSE,"0",0,"south","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14800,0
"542",542,FALSE,26000,4750,6000,0,TRUE,14500,FALSE,TRUE,"TRUE",1,"south","public",5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,15950,25
"543",543,TRUE,20143,0,13000,0,FALSE,0,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,7200,30,9600,42,0,0,0,0,16800,17028.6,72
"544",544,TRUE,30864,0,10000,6000,TRUE,3000,FALSE,TRUE,"TRUE",1,"north","public",9000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,16172.8,15
"545",545,TRUE,4790,7000,16000,0,TRUE,0,TRUE,TRUE,"FALSE",0,"north","private",0,0,0,0,0,0,0,0,38594,180,0,0,0,0,0,0,38594,23958,180
"546",546,TRUE,26000,0,10000,0,TRUE,0,FALSE,TRUE,"TRUE",3,"north","public",5000,25,5000,35,9000,25,0,0,0,0,0,0,0,0,0,0,19000,15200,85
"547",547,TRUE,15000,3500,6500,3000,FALSE,0,TRUE,TRUE,"TRUE",3,"north","public",7000,35,7000,15,9000,15,0,0,0,0,0,0,0,0,0,0,23000,13000,65
"548",548,FALSE,50150,2500,4000,0,TRUE,5000,FALSE,TRUE,"TRUE",1,"central","private",1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,16530,5
"549",549,TRUE,25000,3900,9000,5000,TRUE,0,FALSE,TRUE,"TRUE",1,"south","public",7000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,17900,35
"550",550,FALSE,28000,7500,7000,0,TRUE,0,FALSE,TRUE,"TRUE",1,"north","public",1000,15,0,0,0,0,0,0,6400,16,0,0,0,0,0,0,7400,20100,31
"551",551,FALSE,40000,20000,10000,0,TRUE,10000,FALSE,TRUE,"TRUE",1,"south","private",3000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,38000,5
"552",552,FALSE,23568,6200,5000,0,FALSE,4000,TRUE,TRUE,"TRUE",1,"central","public",3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,15913.6,35
"553",553,TRUE,20000,3500,8000,0,TRUE,8000,FALSE,TRUE,"TRUE",1,"north","public",9000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,15500,25
"554",554,FALSE,25000,0,9000,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"south","public",5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,14000,35
"555",555,FALSE,21000,1500,8000,0,FALSE,0,TRUE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,9000,55,0,0,0,0,0,0,9000,13700,55
"556",556,FALSE,31000,0,8000,0,FALSE,0,TRUE,TRUE,"TRUE",1,"north","public",5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,14200,35
"557",557,FALSE,5000,0,4000,0,FALSE,0,TRUE,TRUE,"FALSE",0,"north","private",0,0,0,0,0,0,0,0,15000,140,0,0,0,0,0,0,15000,5000,140
"558",558,TRUE,49000,5000,10009,0,FALSE,16000,TRUE,TRUE,"TRUE",3,"north","private",5000,5,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,10000,24809,10
"559",559,FALSE,2,5000,7000,0,TRUE,0,FALSE,TRUE,"TRUE",1,"other","public",3000,15,0,0,0,0,0,0,27000,180,0,0,0,0,0,0,30000,12000.4,195
"560",560,FALSE,8320,8500,7500,0,FALSE,8000,TRUE,TRUE,"TRUE",1,"north","public",9000,75,0,0,0,0,0,0,4800,8,0,0,0,0,0,0,13800,17664,83
"561",561,FALSE,25000,2750,9000,0,TRUE,9000,FALSE,TRUE,"TRUE",1,"south","public",5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,16750,35
"562",562,TRUE,47000,5500,10000,2000,FALSE,0,TRUE,TRUE,"TRUE",3,"south","private",7000,35,11000,15,9000,45,0,0,0,0,0,0,0,0,0,0,27000,24900,95
"563",563,TRUE,55095,0,15000,0,FALSE,0,TRUE,TRUE,"TRUE",4,"north","private",5000,35,11000,45,0,0,0,0,6000,40,0,0,0,0,0,0,22000,26019,120
"564",564,FALSE,30000,0,10000,0,TRUE,8000,FALSE,TRUE,"TRUE",1,"north","public",5000,15,0,0,0,0,0,0,2000,17,0,0,0,0,0,0,7000,16000,32
"565",565,TRUE,30000,20000,8000,0,TRUE,8000,TRUE,TRUE,"TRUE",1,"north","public",5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,34000,0
"566",566,TRUE,26420,0,20000,0,TRUE,10000,FALSE,TRUE,"TRUE",2,"north","public",9000,5,7000,45,0,0,0,0,0,0,0,0,0,0,0,0,16000,25284,50
"567",567,FALSE,25309,3000,8000,300,TRUE,12000,FALSE,TRUE,"TRUE",1,"south","public",7000,45,11000,75,0,0,0,0,0,0,0,0,0,0,0,0,18000,16061.8,120
"568",568,FALSE,48000,5000,2000,0,TRUE,0,FALSE,FALSE,NA,2,"north","private",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16600,0
"569",569,FALSE,46060,0,8000,0,TRUE,9000,FALSE,TRUE,"TRUE",1,"north","private",5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,17212,35
"570",570,TRUE,46000,0,5000,3000,TRUE,5000,FALSE,TRUE,"TRUE",1,"north","private",3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14200,15
"571",571,FALSE,43800,4000,6000,0,TRUE,11000,FALSE,TRUE,"TRUE",1,"north","private",3000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,18760,5
"572",572,FALSE,47065,4300,4500,0,FALSE,0,TRUE,TRUE,"TRUE",1,"central","private",3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,18213,35
"573",573,FALSE,48000,4200,10000,2500,TRUE,10000,FALSE,TRUE,"FALSE",0,"central","private",0,0,0,0,0,0,0,0,8000,140,0,0,0,0,0,0,8000,23800,140
"574",574,TRUE,30000,4000,13000,0,TRUE,10000,FALSE,TRUE,"TRUE",3,"0","public",5000,35,5000,5,5000,15,0,0,0,0,0,0,0,0,0,0,15000,23000,55
"575",575,FALSE,48370,0,5000,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"north","private",1000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,14674,15
"576",576,TRUE,12000,4000,5000,0,FALSE,0,FALSE,TRUE,"TRUE",1,"south","public",5000,15,0,0,0,0,0,0,8000,10,0,0,0,0,0,0,13000,11400,25
"577",577,FALSE,28000,3000,10000,5000,FALSE,0,FALSE,TRUE,"TRUE",2,"south","public",5000,45,1000,35,0,0,0,0,0,0,0,0,0,0,0,0,6000,18600,80
"578",578,FALSE,25310,0,5000,0,TRUE,3000,TRUE,TRUE,"TRUE",2,"south","public",3000,25,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,8000,10062,60
"579",579,FALSE,46235,0,3500,0,TRUE,3500,FALSE,TRUE,"TRUE",1,"north","private",5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,12747,25
"580",580,TRUE,26875,2000,4500,10000,TRUE,15000,FALSE,TRUE,"TRUE",1,"central","public",3000,15,9000,15,0,0,0,0,0,0,0,0,0,0,0,0,12000,11875,30
"581",581,FALSE,27000,1900,7000,3500,FALSE,6000,TRUE,TRUE,"TRUE",1,"south","public",5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,14300,35
"582",582,FALSE,23500,4000,6500,0,TRUE,4000,FALSE,TRUE,"TRUE",2,"central","public",3000,25,0,0,0,0,0,0,6000,40,0,0,0,0,0,0,9000,15200,65
"583",583,FALSE,45000,2000,6000,0,TRUE,8500,FALSE,TRUE,"FALSE",0,"north","private",0,0,0,0,0,0,0,0,4640,32,0,0,0,0,0,0,4640,17000,32
"584",584,FALSE,50000,2000,6500,6400,FALSE,0,FALSE,TRUE,"TRUE",1,"north","private",7000,15,0,0,0,0,0,0,20000,70,0,0,0,0,0,0,27000,18500,85
"585",585,TRUE,13600,4300,5000,1500,FALSE,0,TRUE,TRUE,"TRUE",1,"south","public",9000,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,12020,101
"586",586,TRUE,13279,0,12000,0,TRUE,8000,FALSE,TRUE,"TRUE",1,"south","public",9000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,14655.8,25
"587",587,TRUE,12000,3300,8000,0,TRUE,0,FALSE,TRUE,"TRUE",2,"central","public",3000,5,9000,5,0,0,0,0,19000,40,0,0,0,0,0,0,31000,13700,50
"588",588,FALSE,4800,1450,5000,0,TRUE,5000,FALSE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,2870,140,0,0,0,0,0,0,2870,7410,140
"589",589,FALSE,28000,0,10000,0,TRUE,8000,FALSE,FALSE,"0",0,"central","private",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0
"590",590,FALSE,31000,5000,6000,0,TRUE,0,FALSE,TRUE,"TRUE",1,"south","public",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,17200,25
"591",591,TRUE,17409,6000,8000,10000,TRUE,10000,FALSE,TRUE,"TRUE",2,"south","public",7000,35,5000,25,0,0,0,0,0,0,0,0,0,0,0,0,12000,17481.8,60
"592",592,FALSE,25900,5000,5000,500,TRUE,10000,FALSE,TRUE,"TRUE",1,"south","public",5000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,15180,15
"593",593,TRUE,15000,4000,7000,5000,FALSE,0,FALSE,TRUE,"TRUE",2,"south","public",3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14000,35
"594",594,FALSE,24000,2250,8000,750,FALSE,8000,FALSE,TRUE,"TRUE",1,"north","public",5000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,15050,15
"595",595,FALSE,26000,0,5000,500,TRUE,5000,FALSE,TRUE,"TRUE",2,"north","public",5000,15,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,8000,10200,30
"596",596,TRUE,10324,0,10000,0,TRUE,10000,FALSE,TRUE,"TRUE",2,"central","public",3000,15,9000,15,0,0,0,0,0,0,0,0,0,0,0,0,12000,12064.8,30
"597",597,FALSE,25000,0,5000,0,FALSE,4500,TRUE,TRUE,"TRUE",1,"south","public",3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,10000,35
"598",598,FALSE,23000,2950,7000,1250,TRUE,7000,TRUE,TRUE,"TRUE",2,"central","public",15000,35,3000,5,0,0,0,0,0,0,0,0,0,0,0,0,18000,14550,40
"599",599,FALSE,26000,3625,9000,0,TRUE,10000,FALSE,TRUE,"TRUE",2,"south","public",3000,25,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3000,17825,70
"600",600,FALSE,25210,3000,6000,3000,FALSE,0,FALSE,TRUE,"TRUE",1,"south","public",11000,75,0,0,0,0,0,0,5000,40,0,0,0,0,0,0,16000,14042,115
"601",601,FALSE,23466,1110,8000,0,TRUE,8000,FALSE,TRUE,"TRUE",1,"central","public",900,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,13803.2,15
"602",602,FALSE,900,7000,7000,2500,FALSE,0,FALSE,TRUE,"TRUE",1,"south","private",13000,101,0,0,0,0,0,0,4480,32,0,0,0,0,0,0,17480,14180,133
"603",603,FALSE,26000,3000,10000,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"central","public",3000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,18200,5
"604",604,TRUE,26420,0,20000,0,TRUE,10000,FALSE,TRUE,"TRUE",2,"north","public",9000,5,7000,45,0,0,0,0,0,0,0,0,0,0,0,0,16000,25284,50
"605",605,FALSE,24000,3500,6000,6000,TRUE,3000,FALSE,TRUE,"TRUE",1,"central","public",5000,25,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,10000,14300,60
"606",606,TRUE,53000,4800,8000,0,TRUE,10000,FALSE,TRUE,NA,2,"central","private",5000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,23400,65
