"","grad","ex-tuition","ex-other","ex-rent","in-scholarship","in-tuition","in-home","debt","work","work-school","worknum","region","school","rev1","workhour1","rev2","workhour2","rev3","workhour3","rev4","workhour4","ofcrev","ofcwhr","ofcrev2","ofcwhr2","ofcrev3","ofcwhr3","ofcrev4","ofcwhr4"
"146",FALSE,55000,7000,4000,0,TRUE,11000,FALSE,TRUE,FALSE,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,10000,76,NA,NA,NA,NA,NA,NA
"147",FALSE,51424,7000,5000,200,TRUE,0,FALSE,TRUE,FALSE,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,14000,101,NA,NA,NA,NA,NA,NA
"148",TRUE,18043,2600,8000,3000,TRUE,0,FALSE,TRUE,TRUE,2,"north","public",3000,15,3000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",FALSE,32000,2200,7500,1336,TRUE,10000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",FALSE,25000,4000,5000,0,FALSE,7000,FALSE,FALSE,NA,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",FALSE,40000,2500,12000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",FALSE,68000,3700,6000,0,TRUE,0,TRUE,TRUE,FALSE,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,15000,16,NA,NA,NA,NA,NA,NA
"153",TRUE,35000,3300,9000,10000,FALSE,8000,TRUE,TRUE,TRUE,2,"central","public",5000,35,11000,35,5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",TRUE,42159,2750,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"north","public",5000,25,NA,NA,NA,NA,NA,NA,7650,40.5,NA,NA,NA,NA,NA,NA
"155",FALSE,23000,4445,9000,0,TRUE,8000,FALSE,TRUE,TRUE,1,"north","public",5000,45,NA,NA,NA,NA,NA,NA,4000,24,NA,NA,NA,NA,NA,NA
"156",TRUE,29000,5500,3500,0,TRUE,6000,FALSE,TRUE,TRUE,1,"north","public",9000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",FALSE,0,0,0,0,TRUE,0,TRUE,TRUE,FALSE,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"158",TRUE,25000,4000,7500,0,FALSE,7000,TRUE,FALSE,NA,NA,"east","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",FALSE,23000,3500,8000,500,TRUE,0,FALSE,TRUE,TRUE,2,NA,"public",5000,35,3000,25,NA,NA,NA,NA,8000,55,10000,75,NA,NA,NA,NA
"160",FALSE,30000,5000,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",FALSE,57000,6000,5500,0,TRUE,12000,FALSE,FALSE,NA,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",FALSE,25000,4500,9000,0,TRUE,9000,FALSE,TRUE,FALSE,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,3000,12,450,3,4800,32,NA,NA
"163",TRUE,30000,5000,8000,13000,TRUE,0,FALSE,TRUE,TRUE,1,"east","public",5000,35,3000,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",TRUE,15000,8000,10000,0,TRUE,15000,FALSE,TRUE,TRUE,1,"north","public",5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",TRUE,28109,2000,8000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",FALSE,3000,1500,10000,0,TRUE,9000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,5700,40,NA,NA,NA,NA,NA,NA
"167",TRUE,22000,5500,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",FALSE,24000,5000,9000,8000,TRUE,8000,FALSE,TRUE,TRUE,1,"north","public",5000,25,NA,NA,NA,NA,NA,NA,2000,4,NA,NA,NA,NA,NA,NA
"169",FALSE,600,4666,7000,0,FALSE,0,FALSE,TRUE,TRUE,1,"north","public",3000,35,NA,NA,NA,NA,NA,NA,12000,140,NA,NA,NA,NA,NA,NA
"170",FALSE,38000,1400,9000,0,FALSE,11000,TRUE,TRUE,TRUE,1,"north","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",FALSE,29000,3200,4000,0,FALSE,6000,FALSE,TRUE,TRUE,1,"south","public",1000,25,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",FALSE,24870,6970,8000,0,TRUE,9000,FALSE,TRUE,FALSE,2,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,3150,21,NA,NA,NA,NA,NA,NA
"173",FALSE,22439,3700,8000,0,TRUE,0,FALSE,TRUE,FALSE,NA,NA,"public",NA,NA,NA,NA,NA,NA,NA,NA,115,34,115,100,145,96,NA,NA
"174",TRUE,18500,7500,10000,0,FALSE,0,FALSE,TRUE,TRUE,2,"north","public",13000,55,9000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",TRUE,18315,5200,8000,0,FALSE,0,FALSE,TRUE,TRUE,2,"north","public",3000,15,3000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",FALSE,24000,3200,6.7,0,TRUE,5000,FALSE,TRUE,TRUE,1,"south","public",1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",TRUE,30000,2000,11000,14000,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",7000,15,5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",FALSE,26000,2000,6000,0,FALSE,1666,FALSE,TRUE,TRUE,2,"east","public",5000,NA,3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",FALSE,23250,0,4500,0,TRUE,3000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,4000,24,NA,NA,NA,NA,NA,NA
"180",TRUE,26144,0,10000,10600,TRUE,0,FALSE,TRUE,TRUE,2,"north","public",5000,5,5000,25,NA,NA,NA,NA,7500,32,NA,NA,NA,NA,NA,NA
"181",FALSE,30000,4000,10000,0,TRUE,10000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",FALSE,26000,2500,5000,0,FALSE,2000,TRUE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,3000,27,6000,54,2,11000,NA,NA
"183",FALSE,29000,3250,9000,0,TRUE,10000,TRUE,TRUE,TRUE,1,"north","public",9000,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",FALSE,24000,1750,6000,12000,TRUE,0,FALSE,TRUE,TRUE,2,"north","public",5000,15,7000,35,NA,NA,NA,NA,5880,42,NA,NA,NA,NA,NA,NA
"185",FALSE,25235,1800,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",FALSE,1000,0,7000,1000,FALSE,6000,FALSE,TRUE,TRUE,1,"north","public",7000,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",FALSE,26000,8000,8000,0,FALSE,8000,TRUE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",TRUE,11500,4200,8000,10000,TRUE,3000,FALSE,TRUE,TRUE,2,"south","public",7000,45,5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",FALSE,22000,2000,7000,5000,FALSE,7000,TRUE,TRUE,TRUE,1,"north","public",3000,15,5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",FALSE,24000,0,6000,0,TRUE,3500,TRUE,TRUE,FALSE,2,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,3000,20,NA,NA,NA,NA,NA,NA
"191",FALSE,26000,2500,6000,0,FALSE,5000,TRUE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,9000,65,NA,NA,NA,NA,NA,NA
"192",FALSE,55332,0,10000,0,TRUE,12000,FALSE,TRUE,TRUE,2,"north","private",5000,15,7000,55,NA,NA,NA,NA,4000,8000,NA,NA,NA,NA,NA,NA
"193",FALSE,56000,7000,5000,0,TRUE,15000,TRUE,TRUE,TRUE,1,"north","private",5000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",TRUE,20000,7500,6000,0,TRUE,8000,FALSE,TRUE,TRUE,2,"north","public",7000,35,3000,25,NA,NA,NA,NA,50000,2000,NA,NA,NA,NA,NA,NA
"195",FALSE,28000,1300,6000,3300,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",1000,5,NA,NA,NA,NA,NA,NA,12000,52,NA,NA,NA,NA,NA,NA
"196",TRUE,35687,7500,3000,0,TRUE,2500,FALSE,TRUE,TRUE,1,"central","public",1000,75,NA,NA,NA,NA,NA,NA,12000,64,NA,NA,NA,NA,NA,NA
"197",FALSE,23345,3200,10000,0,FALSE,8000,TRUE,TRUE,TRUE,1,"north","public",5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",FALSE,23000,2000,8000,2000,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",FALSE,17830,2000,7000,0,TRUE,7000,FALSE,TRUE,TRUE,1,"south","public",5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",FALSE,57000,2500,8000,1875,FALSE,8000,TRUE,FALSE,NA,NA,"south","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",FALSE,24000,4500,8000,0,TRUE,5000,FALSE,TRUE,TRUE,3,"north","public",7000,55,3000,15,5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",FALSE,25235,4500,7000,500,TRUE,7000,FALSE,TRUE,TRUE,1,"north","public",5000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",FALSE,24867,4600,8000,0,TRUE,7000,FALSE,TRUE,TRUE,2,"south","public",7000,45,7000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",TRUE,30000,3500,8000,0,TRUE,8000,FALSE,TRUE,TRUE,1,"north","public",7000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",FALSE,25000,2500,25000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",FALSE,47500,5000,4000,833.33,TRUE,4000,FALSE,TRUE,TRUE,1,"north","private",5000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",FALSE,28000,2500,7000,0,TRUE,3000,TRUE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,7700,42,1200,12,NA,NA,NA,NA
"208",FALSE,30000,1500,5000,0,TRUE,6000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",FALSE,26000,1500,7000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"north","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",FALSE,27000,2000,8000,0,FALSE,8000,TRUE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,8000,140,NA,NA,NA,NA,NA,NA
"211",FALSE,27000,2000,8000,0,TRUE,10000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",TRUE,26000,4500,15000,0,TRUE,5000,FALSE,TRUE,TRUE,4,"north","public",5000,5,5000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",FALSE,30000,2750,5000,0,TRUE,5000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",FALSE,24223,2400,10000,0,FALSE,10000,FALSE,TRUE,TRUE,1,"north","public",1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",FALSE,25000,10000,10000,0,TRUE,15000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",TRUE,19000,1500,6000,0,TRUE,2000,FALSE,TRUE,TRUE,2,"north","public",7000,15,5000,25,5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",FALSE,31165,1742.5,6000,0,TRUE,0,TRUE,TRUE,TRUE,2,"north","public",5000,25,5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",FALSE,30000,6000,5000,0,TRUE,5000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,6000,35,NA,NA,NA,NA,NA,NA
"219",FALSE,21971,3000,5000,0,TRUE,0,FALSE,TRUE,TRUE,2,"central","public",3000,5,7000,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",TRUE,26000,2500,12000,0,TRUE,3000,FALSE,TRUE,TRUE,2,"north","public",9000,15,1000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",FALSE,29000,1750,8000,0,TRUE,12000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",FALSE,22439,4500,5000,6000,TRUE,5000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,6000,6,NA,NA,NA,NA,NA,NA
"223",FALSE,20000,2125,3500,625,FALSE,0,TRUE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",FALSE,27000,3700,8000,0,TRUE,8000,FALSE,FALSE,NA,NA,"central","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",TRUE,10500,0,20000,9600,FALSE,0,TRUE,TRUE,TRUE,1,"north","public",9000,45,18000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",TRUE,11825,4300,18000,0,TRUE,20000,FALSE,TRUE,TRUE,2,"north","public",9000,25,9000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",FALSE,45000,0,4500,2000,TRUE,3000,FALSE,TRUE,FALSE,NA,"other","private",NA,NA,NA,NA,NA,NA,NA,NA,25000,30,NA,NA,NA,NA,NA,NA
"228",TRUE,0,2500,7000,0,TRUE,0,FALSE,TRUE,TRUE,2,"south","public",5000,25,5000,25,5000,25,7000,25,NA,NA,NA,NA,NA,NA,NA,NA
"229",TRUE,38265,3600,9000,0,FALSE,10000,TRUE,TRUE,TRUE,1,"south","public",7000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",FALSE,28000,3200,10000,850,TRUE,8000,FALSE,TRUE,TRUE,1,"east","public",9000,65,NA,NA,NA,NA,NA,NA,4000,12,NA,NA,NA,NA,NA,NA
"231",TRUE,26000,5000,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",5000,5,NA,NA,NA,NA,NA,NA,8000,64,NA,NA,NA,NA,NA,NA
"232",FALSE,30000,5000,8000,0,TRUE,10000,FALSE,TRUE,TRUE,2,"north","public",7000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",FALSE,52000,4500,4000,0,TRUE,7000,FALSE,TRUE,FALSE,1,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,4000,54,NA,NA,NA,NA,NA,NA
"234",FALSE,25000,2700,3000,0,FALSE,0,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,13000,150,NA,NA,NA,NA,NA,NA
"235",TRUE,13000,2000,8000,0,TRUE,0,FALSE,TRUE,TRUE,3,NA,"public",3000,45,5000,35,5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",FALSE,43216,3800,5000,0,FALSE,0,TRUE,TRUE,TRUE,1,"south","public",7000,45,NA,NA,NA,NA,NA,NA,15000,30,NA,NA,NA,NA,NA,NA
"237",FALSE,31000,2250,10000,750,TRUE,10000,FALSE,TRUE,TRUE,2,"east","public",5000,55,3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",FALSE,28000,3800,6000,0,TRUE,0,FALSE,FALSE,NA,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",TRUE,556,0,8000,8000,FALSE,0,FALSE,TRUE,TRUE,1,"south","public",13000,5,NA,NA,NA,NA,NA,NA,16000,12,NA,NA,NA,NA,NA,NA
"240",FALSE,28710,4250,7000,0,FALSE,10000,TRUE,TRUE,TRUE,1,"south","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",FALSE,25000,2500,8000,0,TRUE,8000,FALSE,TRUE,TRUE,2,"south","public",3000,25,1000,15,NA,NA,NA,NA,6720,140,NA,NA,NA,NA,NA,NA
"242",FALSE,22000,0,4000,1500,TRUE,3500,FALSE,TRUE,TRUE,1,"south","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",FALSE,23294,4000,9000,1000,FALSE,7000,TRUE,TRUE,TRUE,1,"south","public",5000,35,5000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",FALSE,27000,4000,11000,0,TRUE,10000,FALSE,TRUE,FALSE,2,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,6400,50,NA,NA,NA,NA,NA,NA
"245",FALSE,29000,2400,6500,0,TRUE,6000,FALSE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,3000,140,2200,550,NA,NA,NA,NA
"246",FALSE,30000,5500,13000,0,TRUE,16000,FALSE,TRUE,TRUE,3,"south","public",9000,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",TRUE,10000,5500,7000,2500,FALSE,0,TRUE,TRUE,TRUE,1,"south","public",3000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",FALSE,30000,4000,4000,0,TRUE,3000,FALSE,TRUE,TRUE,1,"south","public",3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",FALSE,22000,2200,7500,0,TRUE,10000,FALSE,TRUE,TRUE,2,"south","public",5000,35,1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",FALSE,25000,3000,10000,0,TRUE,9000,FALSE,TRUE,TRUE,1,"south","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",FALSE,29496,4500,10000,2500,TRUE,10000,FALSE,TRUE,TRUE,1,"south","public",5000,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",FALSE,27000,1700,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"south","public",1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",FALSE,27000,1700,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"south","public",1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",FALSE,27000,4000,10000,0,FALSE,10000,FALSE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,4000,8,4000,8,4000,8,NA,NA
"255",FALSE,23000,2200,6000,5000,TRUE,6000,FALSE,TRUE,TRUE,1,"south","public",5000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",FALSE,29246,2125,8500,2000,FALSE,8500,TRUE,TRUE,TRUE,1,"south","public",3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",FALSE,30000,2000,4000,0,TRUE,6000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,9600,64,NA,NA,NA,NA,NA,NA
"258",FALSE,25000,4000,5000,8000,TRUE,6000,TRUE,TRUE,TRUE,2,"south","public",5000,35,3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",TRUE,39996,0,12000,4000,TRUE,10000,FALSE,TRUE,TRUE,1,"south","public",5000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",FALSE,5666,6666,6666,6,TRUE,6666,TRUE,TRUE,TRUE,2,"south","public",1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",TRUE,20932,2727,8000,8000,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",5000,35,3000,5,NA,NA,NA,NA,5000,5,NA,NA,NA,NA,NA,NA
"262",TRUE,30000,4800,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"south","public",7000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",FALSE,9000,0,7000,0,TRUE,0,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,10000,140,NA,NA,NA,NA,NA,NA
"264",FALSE,30000,1000,4000,2000,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",FALSE,0,0,0,0,FALSE,0,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",FALSE,28940,2125,9000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"south","public",7000,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",FALSE,23000,7000,10000,0,TRUE,0,FALSE,TRUE,TRUE,1,"south","public",1000,25,NA,NA,NA,NA,NA,NA,6000,40,2000,20,NA,NA,NA,NA
"268",TRUE,25000,0,14000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"south","public",3000,220,1000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",TRUE,25000,5500,14000,0,FALSE,8000,TRUE,TRUE,TRUE,2,"south","public",1000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",FALSE,27000,1800,5000,250,TRUE,10000,FALSE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,4200,30,NA,NA,NA,NA,NA,NA
"271",TRUE,20000,2000,10000,8000,FALSE,0,FALSE,TRUE,TRUE,2,"south","public",5000,35,9000,25,NA,NA,NA,NA,8000,32,6500,12,4000,8,1200,3
"272",FALSE,29000,1300,3000,1500,TRUE,6000,FALSE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,3200,8,NA,NA,NA,NA,NA,NA
"273",TRUE,34406,0,12000,0,TRUE,0,FALSE,TRUE,TRUE,1,"south","public",7000,55,NA,NA,NA,NA,NA,NA,18000,48,NA,NA,NA,NA,NA,NA
"274",TRUE,29056,2000,10000,0,FALSE,7000,TRUE,TRUE,TRUE,1,"south","public",7000,35,NA,NA,NA,NA,NA,NA,4000,28,NA,NA,NA,NA,NA,NA
"275",FALSE,25286,1800,8000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"south","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",TRUE,27000,0,10000,8000,FALSE,0,FALSE,TRUE,TRUE,1,"south","public",7000,120,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",FALSE,25000,0,4000,4000,FALSE,0,FALSE,TRUE,TRUE,3,"north","public",7000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",FALSE,28940,4300,8000,0,TRUE,8000,FALSE,TRUE,TRUE,1,NA,"public",3000,15,NA,NA,NA,NA,NA,NA,2800,8,NA,NA,NA,NA,NA,NA
"279",FALSE,50000,5200,10000,0,TRUE,10000,FALSE,FALSE,NA,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",FALSE,29496,1900,7000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"south","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",TRUE,20000,0,6500,0,TRUE,7000,FALSE,TRUE,TRUE,2,"south","public",5000,35,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",FALSE,24000,7000,4000,0,TRUE,7000,FALSE,TRUE,TRUE,1,"south","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",FALSE,8000,8000,2000,0,FALSE,10000,FALSE,FALSE,NA,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",TRUE,40000,4500,6000,0,TRUE,0,FALSE,TRUE,TRUE,1,"south","public",7000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",TRUE,15000,0,8000,2000,TRUE,8000,FALSE,FALSE,NA,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",TRUE,50000,0,6000,0,TRUE,3000,FALSE,TRUE,TRUE,2,"south","public",3000,65,7000,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",FALSE,25000,6000,9000,0,TRUE,90000,FALSE,TRUE,TRUE,1,"south","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",FALSE,32000,0,7000,0,TRUE,6000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,2000,16,4000,12,5000,16,NA,NA
"289",TRUE,25000,2200,10000,5000,FALSE,0,TRUE,TRUE,TRUE,1,"south","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",TRUE,17000,4500,8000,10000,TRUE,5000,FALSE,TRUE,TRUE,1,"south","public",9000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
